Country Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Middle East & North Africa,66.9838562011719,68.3277816772461,70.1217727661133,71.3008499145508,72.0399017333984,74.0943298339844,75.0282669067383,75.7149887084961,76.6098098754883,77.5942611694336,77.5183715820312,79.1253967285156,79.4509811401367,79.5920333862305,84.3460388183594,86.6231689453125,83.1661376953125,84.696159362793,86.1440582275391,86.1172485351562,87.7125778198242,88.2385635375977,89.4704513549805,84.9791717529297,85.0555801391602,84.0947418212891,83.6566314697266,83.367919921875,84.0990524291992,84.1249313354492,86.0574035644531,86.1644973754883,87.7006530761719,89.0834274291992
Mexico,,,,91.8594589233398,93.1702728271484,96.5328903198242,97.4300689697266,96.8732299804688,,97.58544921875,96.616828918457,97.6611328125,99.1934127807617,98.7327575683594,100.590347290039,101.39624786377,101.49080657959,102.35466003418,101.726852416992,100.034240722656,100.476837158203,100.323883056641,107.067398071289,110.626243591309,111.767150878906,106.059028625488,104.65299987793,104.386100769043,102.486167907715,102.865982055664,103.161361694336,103.073928833008,102.46614074707,
Marshall Islands,,,,,,,,,,87.5843505859375,,,105.809127807617,80.8450698852539,,80.2147216796875,89.7356109619141,94.7702102661133,91.8530426025391,93.4713363647461,,91.8181762695312,,,,,100.359069824219,,,118.737266540527,114.853561401367,108.350730895996,99.5689697265625,
Middle income,77.2556915283203,76.4899291992188,75.6761474609375,76.0546569824219,75.7179794311523,77.9274368286133,77.0852737426758,77.4849395751953,78.2345504760742,79.0218200683594,80.0587463378906,82.7489700317383,83.1878204345703,84.1444931030273,85.121337890625,86.2532806396484,86.7978134155273,88.6255416870117,91.0778198242188,92.1205291748047,91.8626937866211,91.1854629516602,91.520378112793,91.90673828125,91.3733520507812,90.9635772705078,91.8721237182617,91.6018524169922,91.5599365234375,91.5059967041016,91.6581802368164,92.3400192260742,95.6694488525391,90.7044830322266
North Macedonia,,,,,,91.618278503418,92.6221923828125,94.4604721069336,,97.2848968505859,101.09529876709,100.100051879883,100.480583190918,95.177001953125,97.7605285644531,95.7987823486328,95.2186279296875,94.498291015625,99.0153732299805,95.7110595703125,,,,97.755859375,95.4565582275391,96.7422866821289,,93.5531692504883,93.9877471923828,91.0116424560547,90.4162216186523,91.8233032226562,93.592529296875,
Mali,,,,,,,,,,,22.0621700286865,24.1266307830811,26.3018493652344,29.1832695007324,30.6570796966553,32.3471412658691,37.080150604248,39.7861785888672,43.8920288085938,46.339038848877,49.3796691894531,50.1256217956543,47.5817108154297,,47.4369087219238,45.7225608825684,45.4761581420898,44.5038299560547,,,,,,48.3804016113281
Malta,101.067237854004,101.875228881836,104.751457214355,104.49983215332,105.5595703125,100.0,106.762367248535,97.9328231811523,100.608657836914,98.5876693725586,104.937828063965,102.642059326172,102.448829650879,100.969429016113,102.604583740234,102.419692993164,102.935096740723,99.5780563354492,102.332748413086,94.7438812255859,101.068283081055,98.9100799560547,97.3985366821289,100.372543334961,100.890213012695,100.051887512207,99.6459274291992,99.4823989868164,100.151672363281,97.6443405151367,96.2550201416016,98.4979476928711,94.7952194213867,
Myanmar,,,,,,,,,,73.2126693725586,78.5746688842773,78.3747711181641,79.0724334716797,81.0602416992188,83.3767700195312,,,94.5111923217773,94.9566497802734,95.4346618652344,97.8217163085938,,,,,,,,105.002029418945,,,,,
Middle East & North Africa (excluding high income),67.3531723022461,68.6634979248047,70.5270385742188,71.6416397094727,72.2595520019531,74.3664779663086,75.1970825195312,75.807373046875,76.6140289306641,77.5192565917969,77.2257690429688,78.8083267211914,78.9833679199219,78.9533081054688,84.0407028198242,86.4281463623047,82.4281234741211,83.9832992553711,85.7137603759766,84.629150390625,85.3264694213867,85.6830291748047,86.5596618652344,83.6310577392578,83.3340530395508,82.5633773803711,82.1388778686523,81.6139907836914,82.4776992797852,82.7863082885742,85.0803833007812,85.2052383422852,85.3509292602539,
Montenegro,,,,,,,,,,,,,,,,,,,,,,73.4010162353516,96.8624496459961,,,99.6657409667969,97.2690277099609,98.412239074707,100.65064239502,97.8989410400391,101.265159606934,99.3182983398438,109.610778808594,108.663726806641
Mongolia,,,,,,74.5935516357422,79.9961471557617,78.6556701660156,89.0168228149414,87.9422225952148,89.1187286376953,93.4867172241211,97.8605575561523,101.284591674805,99.4696426391602,100.293327331543,,,,,,,,,,99.9488220214844,97.543830871582,93.2836151123047,98.447868347168,96.809211730957,97.6434631347656,91.3796768188477,95.5774993896484,96.0227584838867
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,23.629919052124,24.0426006317139,22.4915904998779,22.5580406188965,21.9918804168701,21.2910594940186,,,,11.3278102874756,12.8498001098633,14.7311601638794,17.5956592559814,,24.229679107666,34.8855400085449,34.6862182617188,39.5261993408203,52.273380279541,50.6257209777832,54.9852409362793,51.542179107666,49.5489196777344,47.7433013916016,47.9269905090332,48.5884208679199,,46.6461601257324,51.7164688110352,54.412239074707,58.229679107666,,69.5232315063477,56.1578254699707
Mauritania,20.8687305450439,25.0867290496826,24.2343502044678,26.3722705841064,25.8545093536377,26.5046997070312,28.1897792816162,32.1105613708496,38.4946403503418,40.4377098083496,,41.0359382629395,39.6878318786621,,,38.8074493408203,40.0034103393555,50.9569091796875,,67.1725234985352,,,67.3941268920898,69.2242202758789,66.1698608398438,67.0299224853516,,65.600212097168,72.1120223999023,72.4312210083008,,,,
Mauritius,100.73420715332,101.565628051758,101.290092468262,96.8776397705078,95.4843826293945,94.482063293457,93.5227279663086,92.1741790771484,98.1087188720703,100.755668640137,100.566848754883,102.440658569336,98.7325286865234,99.8901824951172,96.1125564575195,97.9686813354492,93.1926193237305,98.2748184204102,94.4911422729492,94.1617965698242,100.731857299805,97.8168182373047,94.0287780761719,98.4786529541016,93.044548034668,98.2494125366211,95.0277404785156,92.2343521118164,97.39013671875,93.7951278686523,92.1427688598633,94.9145812988281,,89.8741302490234
Malawi,25.3008899688721,27.4751892089844,30.1436500549316,29.9740390777588,32.2430191040039,43.5127983093262,52.8983192443848,,,63.5181198120117,62.1462707519531,65.9078369140625,68.2146987915039,,60.8752899169922,61.2389297485352,61.6938896179199,62.5449104309082,67.0817184448242,69.0600280761719,68.7801132202148,70.477165222168,72.5350646972656,76.9215698242188,76.3059539794922,,,,,79.8412704467773,,74.5922546386719,,73.0023651123047
Malaysia,95.8981475830078,97.8236923217773,,100.11824798584,,,,,102.641273498535,99.8776016235352,106.580932617188,,94.0592269897461,91.7322998046875,93.678108215332,97.1793365478516,96.0750274658203,96.7937393188477,100.492401123047,102.538513183594,99.2281723022461,100.582717895508,106.937469482422,102.1865234375,100.989418029785,100.279800415039,97.1600570678711,94.8927383422852,93.2963485717773,94.5649871826172,101.045928955078,103.115821838379,96.3272094726562,100.035461425781
North America,,,,,,,,,,99.5290069580078,99.5812225341797,99.4432678222656,99.3096771240234,99.1716079711914,99.0344009399414,98.8980178833008,98.7611312866211,98.6253204345703,98.4897232055664,98.3537063598633,98.2172775268555,98.0788726806641,97.9402770996094,97.8063735961914,97.6691436767578,97.5339584350586,97.3981018066406,97.2628631591797,95.7231979370117,102.892532348633,101.367317199707,100.099769592285,94.4602890014648,94.4518737792969
Namibia,,,85.7434005737305,,81.4880599975586,,,,107.68229675293,104.296012878418,99.7009201049805,98.5613708496094,97.6092910766602,95.4762725830078,83.2178268432617,83.5156326293945,82.7005615234375,,83.4431762695312,91.2709274291992,90.9465408325195,,93.7897796630859,94.4470825195312,,,,,102.177391052246,,,,,
New Caledonia,100.222473144531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,10.7097597122192,12.4342699050903,12.7436800003052,12.1040201187134,,9.53507995605469,13.5936498641968,13.18869972229,13.8540802001953,14.2259397506714,14.2043199539185,14.8760499954224,16.3940200805664,16.2436008453369,20.4158897399902,22.5133094787598,24.9605598449707,30.2002906799316,30.0025100708008,31.8482494354248,33.1415100097656,36.8049812316895,40.7325401306152,43.7553405761719,52.6606292724609,63.8748207092285,67.8777923583984,60.8971900939941,,60.162540435791,51.130802154541,57.4026184082031,50.3183403015137,46.7723808288574
Nigeria,,,,,,,,,,,74.9183502197266,,,,71.2053375244141,73.734733581543,78.3840789794922,69.7316207885742,62.5656890869141,67.2041091918945,68.037109375,,,,,,,,,,,,,
Nicaragua,,,,52.4470596313477,57.7149810791016,52.9591407775879,,,,67.9401702880859,67.6256332397461,68.9516830444336,75.9323272705078,74.9720611572266,75.5268630981445,78.8518295288086,77.9877777099609,78.314567565918,77.5100936889648,,81.4674911499023,,,,,,,,,,,,81.8785629272461,
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,99.9920806884766,99.5588912963867,99.1414566040039,98.353157043457,,,,,99.9766387939453,99.4097290039062,99.2122268676758,99.4872512817383,99.3367462158203,98.8061218261719,99.5179214477539,99.5837173461914,99.8547973632812,99.661018371582,99.9444885253906,100.093070983887,99.6258087158203,99.847900390625,100.379432678223,99.632209777832,99.9429473876953,99.1682510375977,99.20703125,99.4237289428711,99.4349670410156,99.2922515869141,99.3518295288086,99.248893737793,99.2002487182617,
Nepal,,,40.585750579834,,,,,,,52.2584991455078,54.6829490661621,56.4452209472656,60.8652610778809,62.2289886474609,63.0786781311035,67.9391632080078,71.9514617919922,,78.9188613891602,,,,109.120979309082,108.058212280273,111.544548034668,115.103309631348,121.674247741699,125.406112670898,,123.141761779785,,96.3342819213867,95.0081787109375,113.848510742188
Nauru,,,,,,,,,,,,90.8333282470703,,,,,,90.2654876708984,,,,,101.886787414551,,100.0,,123.076919555664,,,99.21875,97.7443618774414,,,113.636360168457
New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,96.7985534667969,96.0536575317383,97.7490692138672,97.452278137207,97.8463897705078,98.2569198608398,98.40087890625,98.4694519042969,98.6015625,98.7261962890625,98.6180114746094,98.9809112548828,98.8091506958008,99.063850402832,99.6474990844727,100.056106567383,100.055076599121,100.366226196289,100.240058898926,100.353889465332,100.192680358887,100.134521484375,100.712669372559,100.892890930176,100.394912719727,99.7435607910156,102.240768432617,99.0711898803711,97.7426376342773,100.37890625,100.12947845459,100.028907775879,98.0682525634766,98.052978515625
Oman,65.4687423706055,,70.291389465332,,71.5127487182617,74.4410629272461,77.8498916625977,79.8224182128906,80.076057434082,81.1139221191406,81.8151473999023,82.8384017944336,83.1521682739258,86.6912231445312,,,,,,94.2161331176758,,117.175003051758,108.042068481445,102.749130249023,104.243949890137,98.8685531616211,101.240951538086,107.249137878418,97.4994506835938,99.146728515625,92.3473587036133,88.9595413208008,86.8265228271484,94.3437728881836
Other small states,69.6016082763672,69.6198196411133,69.5395126342773,68.5782012939453,69.2240676879883,69.4522705078125,70.8923416137695,71.917610168457,74.6431198120117,75.3264770507812,75.2461318969727,76.004768371582,76.6673812866211,77.439567565918,76.787971496582,77.043586730957,79.2712707519531,79.3165817260742,80.5872116088867,81.2353363037109,82.1845321655273,81.9885025024414,82.889778137207,83.4674835205078,83.5259780883789,84.1488037109375,83.9525833129883,83.9884796142578,84.4856414794922,84.3466873168945,84.2902603149414,83.7738265991211,83.4946899414062,82.8946228027344
Pakistan,,,,,,,,,,,,,,,,45.411319732666,45.9287910461426,47.6778106689453,47.1377410888672,47.0600509643555,49.6567802429199,47.473949432373,50.4078102111816,50.6035537719727,51.1454124450684,,51.8511848449707,,55.6596336364746,58.3580322265625,,62.7413139343262,63.1928329467773,
Panama,,,,,,,,,,89.0040130615234,90.8462371826172,91.0531921386719,91.6237869262695,,93.529411315918,93.1492919921875,91.4949188232422,96.6411209106445,99.9722518920898,99.8504333496094,96.0448379516602,100.044921875,101.795478820801,99.9764175415039,96.1684799194336,,,89.2775268554688,,86.6181869506836,86.944450378418,94.2257308959961,92.8931427001953,92.7200775146484
Peru,,,,81.9092636108398,,83.9403762817383,,,91.4654312133789,96.7902069091797,95.2221069335938,91.2811737060547,91.5729827880859,97.0082092285156,97.498176574707,98.0720367431641,99.5496368408203,102.403839111328,101.968971252441,99.9210586547852,102.534309387207,99.9561767578125,94.2466812133789,97.6602172851562,98.6881790161133,101.011863708496,101.513496398926,91.4476928710938,89.1649780273438,90.8140563964844,,102.313621520996,102.428092956543,103.88981628418
Philippines,,,,,,,,,91.2157211303711,91.172721862793,,106.476402282715,98.4674911499023,98.8310699462891,96.5540237426758,96.9127807617188,93.8569488525391,92.5579376220703,94.8366088867188,94.7147521972656,,,,,100.216209411621,,,105.964576721191,109.831130981445,101.571479797363,99.6116104125977,92.8145294189453,89.1393508911133,80.8768997192383
Palau,,,,,,,,,,,88.2352905273438,,,,,,,,,,,,,117.757011413574,95.5357131958008,,,,,,,98.3871002197266,82.2580642700195,82.2033920288086
Papua New Guinea,49.1006889343262,47.2576293945312,46.741771697998,,51.5655097961426,51.1052398681641,50.0611915588379,47.9170799255371,46.9942016601562,,49.0044097900391,48.9475898742676,49.0859985351562,51.3609199523926,,,,,,,,,,,66.2725677490234,,69.6640472412109,,,,,,,
Poland,,,,,,,,,,,,,,,,,,,,96.7333679199219,97.0186920166016,96.8002090454102,96.5579681396484,96.1321792602539,96.2034530639648,99.9403076171875,101.264251708984,106.823669433594,93.8408889770508,94.2923431396484,,,98.0514526367188,
Pre-demographic dividend,47.0198707580566,47.8658294677734,47.226619720459,48.3050003051758,47.5329895019531,47.6671104431152,48.2310485839844,48.2335090637207,47.7463188171387,48.4931411743164,48.425479888916,49.6765289306641,50.5373802185059,51.2245483398438,52.1448516845703,53.7357215881348,56.3211898803711,56.3223114013672,57.6375694274902,61.2820510864258,61.311580657959,61.572940826416,62.2626113891602,62.8138885498047,63.436351776123,63.9019813537598,64.6804428100586,65.0952301025391,65.7257080078125,65.7138977050781,66.3134994506836,67.2848663330078,66.4856872558594,
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,91.9832305908203,,,88.1743011474609,,,,,64.5083465576172
"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,98.7829284667969,,,,,,,,,,,,,,
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2478179931641,100.432647705078,101.672523498535,102.415283203125,103.80606842041,
Paraguay,70.686637878418,76.1373672485352,76.6825332641602,83.9317321777344,82.5686874389648,84.0955200195312,87.2332000732422,,97.3943099975586,93.8209991455078,95.2229385375977,95.4439697265625,96.1747970581055,98.4124984741211,97.9446487426758,99.2584381103516,98.7259292602539,100.708671569824,101.568519592285,102.620147705078,100.511901855469,96.586051940918,95.3946914672852,,,,95.9818878173828,,,,82.4103012084961,,85.7778396606445,89.8075790405273
West Bank and Gaza,,,,,,82.4340286254883,82.5382080078125,82.3818283081055,,92.2908630371094,93.9003524780273,97.1079635620117,94.9698028564453,100.379669189453,94.1601867675781,96.0523986816406,,89.5066909790039,89.3634185791016,90.9615783691406,93.3843383789062,91.8269271850586,88.2993698120117,92.8011093139648,93.6858673095703,93.9248123168945,93.3391189575195,98.015998840332,94.8709335327148,94.3053131103516,97.7254104614258,94.0628814697266,94.0498428344727,90.8064880371094
Pacific island small states,87.2964096069336,88.1990585327148,87.8038635253906,88.3316116333008,88.0394134521484,89.0104293823242,88.7079696655273,89.6227874755859,91.0550003051758,87.813720703125,86.2134094238281,90.0601119995117,91.0419235229492,90.8274765014648,90.8701324462891,91.5895004272461,91.5722122192383,91.102897644043,90.4154891967773,91.1575088500977,92.1405487060547,92.6416015625,93.0635986328125,93.1118621826172,94.1819763183594,95.9639663696289,95.5971984863281,96.0759429931641,95.3524398803711,95.7290191650391,94.0576400756836,94.9728469848633,,
Post-demographic dividend,99.3677062988281,99.0907516479492,98.9592437744141,98.805778503418,99.2052917480469,99.3652801513672,99.338737487793,99.364128112793,99.4968109130859,99.4199829101562,99.1171188354492,99.7599487304688,99.6216201782227,99.7510070800781,100.027328491211,100.044692993164,99.3733825683594,99.5026016235352,99.2749481201172,99.2398376464844,99.0567092895508,98.850959777832,98.6776504516602,98.7539596557617,98.2079772949219,98.0858917236328,97.7538299560547,97.6299133300781,96.6527328491211,99.9110794067383,99.3245162963867,99.010856628418,96.507682800293,96.4928512573242
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,80.9416275024414,80.961181640625,78.2300872802734,75.4524917602539,74.8498077392578,72.2515869140625,59.8519706726074,,96.107292175293,96.5285797119141,,,,94.1225662231445,,90.5151977539062,91.0048294067383,94.2144622802734,96.8243179321289,100.426300048828,,99.7480697631836,,98.5061187744141,91.4301681518555,93.0517120361328,93.5009918212891,100.78125,100.71346282959,99.7229385375977,103.724006652832,90.4837493896484,95.5404586791992,
Romania,94.4898986816406,,,86.1649932861328,,,,,,96.176872253418,93.9313430786133,104.595748901367,101.176429748535,95.7113494873047,92.6247634887695,91.9802017211914,92.407341003418,,89.8406066894531,95.8681182861328,97.1769104003906,98.0623321533203,94.7104568481445,,,92.6963119506836,89.6089935302734,,87.9428329467773,87.4866790771484,86.7761383056641,88.502067565918,82.7013168334961,
Russian Federation,,,,,91.9281005859375,92.2047500610352,,,,,,,,,,,,,,,,,,,95.6619491577148,98.1233978271484,95.5871810913086,,99.3330001831055,99.675651550293,,,,
Rwanda,43.4273490905762,43.3386688232422,42.865478515625,,,,,,,24.2984294891357,19.4259204864502,24.489429473877,30.3770408630371,41.7730484008789,40.6290397644043,,,,54.7251281738281,75.6917190551758,79.9068298339844,,79.0543823242188,63.9888610839844,69.1375579833984,68.3224334716797,73.7337265014648,85.4486618041992,91.0225296020508,102.37190246582,,101.348167419434,,65.0630493164062
South Asia,52.0987014770508,53.5015487670898,54.8926086425781,56.1770706176758,57.554988861084,58.9770584106445,58.7393989562988,58.4802589416504,58.23828125,57.9815483093262,60.1854515075684,64.2837295532227,66.3732604980469,72.4235076904297,75.2008438110352,78.1212310791016,80.6917266845703,83.4292907714844,85.7338562011719,87.5400772094727,86.99658203125,86.2160873413086,88.2145080566406,89.5580596923828,91.2822113037109,92.3594131469727,92.2865676879883,92.1740264892578,91.0443267822266,91.305419921875,92.3569869995117,92.6702499389648,103.15030670166,88.3252105712891
Saudi Arabia,,,,,,,,,,,,,,,,84.5741119384766,,87.0568771362305,87.7426223754883,,,126.429801940918,134.669189453125,101.544128417969,,,,101.389068603516,102.527313232422,97.8086471557617,95.4680328369141,96.0771484375,120.351020812988,
Sudan,,,,,,,,,,,,,,,,,,,,,57.3413314819336,,55.8233184814453,57.8115615844727,58.0484390258789,59.757869720459,61.8628692626953,64.6164932250977,64.2929382324219,,,,,
Senegal,31.6043090820312,,30.3622093200684,,29.8612098693848,,31.8402805328369,32.5449104309082,35.0817794799805,,32.7756690979004,37.6261405944824,41.1978912353516,41.8171615600586,44.2747688293457,49.3506088256836,48.6288299560547,50.4272117614746,58.6743087768555,59.9385604858398,59.6342506408691,62.661750793457,62.8394508361816,63.7020683288574,64.9385375976562,62.9372100830078,,,,67.6464080810547,68.0933380126953,70.619873046875,59.6756401062012,69.3827819824219
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1869888305664,99.2512512207031,100.025909423828,97.8157730102539,102.175148010254,99.9688415527344,99.5066909790039,
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,86.5053482055664,86.2909393310547,86.5631561279297,88.2404708862305,89.1763687133789,90.0945358276367,90.7507247924805,88.9737396240234,87.678596496582,83.4529571533203,,,75.0294342041016
Sierra Leone,,,,,,,,,,,,,,,,,,65.5577163696289,,,,64.9797210693359,61.3157157897949,59.9180526733398,,59.4024658203125,68.6075820922852,69.0373611450195,82.0191421508789,83.0636367797852,87.0887603759766,97.8069763183594,102.838470458984,98.4365158081055
El Salvador,,64.4867630004883,64.0922775268555,64.5842666625977,,65.7464065551758,69.9797668457031,,76.0774612426758,,83.0839309692383,84.4431381225586,85.213249206543,86.1616287231445,,90.1685791015625,89.1430435180664,93.8219833374023,94.2752532958984,97.2098388671875,97.8149337768555,99.4870223999023,98.0229415893555,96.4100189208984,95.6243209838867,92.7401962280273,92.4856719970703,92.6736068725586,89.9770736694336,,84.509407043457,85.871696472168,82.376838684082,82.6838073730469
San Marino,,,92.1739120483398,95.1612930297852,,,,,,,76.9784164428711,,,,,,,,96.6216201782227,92.9936294555664,94.1860504150391,95.4248428344727,92.8571395874023,,,,,,96.7741928100586,95.3608169555664,96.2732925415039,93.0635833740234,94.4751434326172,98.684211730957
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,,,,,,,,,,,,,102.611312866211,106.295303344727,97.9651718139648,95.3952484130859,100.808219909668,98.2911834716797,98.5333633422852,103.059913635254,101.523010253906,99.6439514160156,100.91259765625,98.7015380859375,98.079719543457,98.0800170898438,99.1834411621094,97.9905166625977,
Sub-Saharan Africa (excluding high income),48.462158203125,49.1828117370605,48.6822319030762,49.6111106872559,48.9413604736328,49.0810012817383,49.5140991210938,49.1994895935059,48.5697898864746,48.6399612426758,48.4951782226562,49.883430480957,50.7853698730469,51.8476715087891,52.631420135498,54.9651184082031,57.7193717956543,57.8967514038086,59.5383911132812,63.2783203125,63.9896011352539,63.6383018493652,64.5544128417969,64.5955581665039,65.1350326538086,65.5647888183594,66.3948669433594,66.9194412231445,67.7828979492188,68.1664428710938,68.8769683837891,69.7726287841797,68.6965408325195,68.4607772827148
South Sudan,,,,,,,,,,,,,,,,,,,,,,19.6712493896484,,,,,,,,,,,,
Sub-Saharan Africa,48.4695091247559,49.18994140625,48.6875686645508,49.6164588928223,48.9467506408691,49.086540222168,49.5197410583496,49.204891204834,48.5754699707031,48.6453514099121,48.5003890991211,49.8886909484863,50.7899589538574,51.8526191711426,52.635570526123,54.9697189331055,57.7233581542969,57.9006500244141,59.5421981811523,63.2820091247559,63.9925193786621,63.6411285400391,64.5564880371094,64.5976715087891,65.1376495361328,65.5672073364258,66.3977813720703,66.9224395751953,67.785530090332,68.1692504882812,68.8797073364258,69.7755966186523,68.6981964111328,68.4621963500977
Small states,76.9196701049805,76.6820983886719,76.3713684082031,75.4223709106445,75.4985275268555,75.3625335693359,76.4061965942383,76.9187622070312,79.0932693481445,79.4646530151367,79.0552978515625,78.9076232910156,80.025260925293,80.274528503418,80.0852203369141,80.6339797973633,82.3637237548828,82.2607574462891,83.0278472900391,83.6114196777344,84.4892120361328,84.6135406494141,86.4513778686523,86.2536315917969,86.0093994140625,86.385612487793,85.954231262207,85.9943008422852,85.9794998168945,86.1514129638672,85.3070831298828,85.1433410644531,84.9342269897461,84.4285583496094
Sao Tome and Principe,,,,,,,,,,47.802791595459,,,60.9267997741699,57.2546997070312,71.0718002319336,74.3109664916992,,72.4849090576172,75.3566207885742,84.0481872558594,85.7343292236328,110.076469421387,91.3807907104492,96.8071975708008,89.4005584716797,95.2030944824219,80.3980484008789,86.5552291870117,86.4406814575195,90.8680572509766,,,,
Suriname,,,,,,,,,,,,,,,,83.9263000488281,91.2146835327148,74.9000015258789,87.5831069946289,86.351448059082,86.2198104858398,85.0544967651367,85.738037109375,86.2871932983398,89.3308868408203,88.2363662719727,87.4476165771484,82.4780120849609,82.5350036621094,86.1857986450195,90.9667816162109,82.0349197387695,,
Slovak Republic,,,98.6885223388672,96.9531631469727,97.5982437133789,97.015266418457,97.2285690307617,98.5009765625,99.6018295288086,100.205352783203,98.7543563842773,100.883781433105,99.0469589233398,99.4868698120117,102.868186950684,100.845520019531,97.8597793579102,97.7223815917969,98.0448303222656,96.8726119995117,97.0864028930664,99.0674514770508,95.6266326904297,94.6119003295898,93.5914993286133,93.9752731323242,93.8041610717773,94.8120498657227,92.8151473999023,91.3837127685547,96.5482406616211,92.6529693603516,96.6477279663086,
Slovenia,,,,,,,,98.061767578125,97.6700286865234,97.9560089111328,97.7860794067383,98.88330078125,96.3404312133789,105.400413513184,,,,,94.3059692382812,95.3949508666992,97.4813613891602,96.9866485595703,97.5046691894531,97.8915023803711,97.3865814208984,98.7430191040039,96.6293411254883,97.1882171630859,98.6363220214844,97.2948913574219,97.4262084960938,97.7730712890625,97.7381973266602,
Sweden,98.8327026367188,99.3671722412109,99.5571594238281,104.043258666992,104.566398620605,,,,,101.17552947998,101.035041809082,100.349960327148,100.067680358887,99.8168182373047,99.0506134033203,99.5318603515625,99.4617919921875,99.4052124023438,99.6941833496094,99.3124389648438,98.6471328735352,97.6236572265625,99.1866607666016,99.2749786376953,99.017448425293,99.2691879272461,99.5113296508789,99.6584625244141,99.533447265625,98.746940612793,99.5892105102539,99.7140808105469,99.9050598144531,
Eswatini,65.1111068725586,62.8975601196289,63.739990234375,62.2057914733887,63.2409286499023,66.7795791625977,64.156852722168,65.7429504394531,66.650749206543,65.537712097168,66.0936813354492,62.2842407226562,64.331657409668,63.8376884460449,64.8619079589844,67.6669616699219,67.0549774169922,70.4123001098633,,78.1740570068359,85.2765274047852,85.2851104736328,85.838020324707,86.7108383178711,87.8140487670898,93.61572265625,99.5820693969727,102.627220153809,102.443962097168,100.767379760742,,,,91.1140213012695
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,109.808921813965,93.3252410888672,97.365119934082,106.744873046875,,,106.793479919434,112.430168151855,110.373443603516,111.857139587402,114.851486206055,102.531646728516,117.638481140137,105.616439819336,117.496437072754,,117.638038635254,124.418601989746,142.886596679688,116.387962341309,112.776031494141,101.083587646484,104.361869812012,120.634918212891,112.012481689453,129.502563476562,155.304733276367,128.473403930664,140.858215332031,133.499176025391,167.04035949707,100.905563354492,93.4633026123047
Syrian Arab Republic,85.0640869140625,87.2845306396484,92.1548385620117,85.1054382324219,87.7561416625977,87.609977722168,89.3045883178711,87.7111587524414,87.4255218505859,87.9026489257812,88.1467208862305,89.9298782348633,91.2147064208984,101.757011413574,101.874061584473,105.465797424316,108.827903747559,108.140327453613,107.903137207031,107.852821350098,106.12622833252,104.750648498535,104.216979980469,61.7442817687988,,,,,,,56.7361907958984,56.7915687561035,59.5791397094727,63.0531883239746
Turks and Caicos Islands,,,,,84.2105331420898,,,78.6259536743164,,,93.1972808837891,94.771240234375,105.590057373047,,104.938270568848,105.172409057617,,,,100.0,,,,,68.2539672851562,70.7317047119141,,,130.434783935547,,,99.2857131958008,95.6044006347656,
Chad,6.3250298500061,7.19425010681152,,,9.17241954803467,6.63712978363037,7.15727996826172,8.05265045166016,,11.5581398010254,12.8447198867798,14.5094499588013,16.6247997283936,20.8611793518066,22.6454696655273,20.3553791046143,21.3764896392822,,,23.2213001251221,23.6906509399414,26.8041000366211,27.1654090881348,30.1624603271484,,31.1634407043457,33.986400604248,31.1744499206543,33.9625587463379,,,37.6941986083984,,
East Asia & Pacific (IDA & IBRD countries),,,,,,92.2893218994141,89.5064163208008,90.3551330566406,92.0608978271484,93.6679382324219,95.7778091430664,97.9572219848633,96.8406982421875,96.2107315063477,95.3755111694336,94.9130477905273,94.0743713378906,96.8124084472656,102.100616455078,102.792617797852,102.575401306152,101.350929260254,99.1848983764648,99.7810668945312,96.1041717529297,94.227180480957,96.3037414550781,98.0023193359375,99.3587799072266,98.5137176513672,96.4218368530273,98.2006378173828,98.2177276611328,
Europe & Central Asia (IDA & IBRD countries),,,94.3702163696289,93.2376022338867,93.1819610595703,92.6513137817383,93.0033111572266,93.522819519043,94.3221664428711,95.4276733398438,95.1779937744141,97.738151550293,98.3964385986328,97.2609100341797,97.8001937866211,98.9543762207031,96.8228988647461,96.5504684448242,96.8146591186523,96.7715301513672,96.2648010253906,97.2320709228516,97.6761779785156,97.390510559082,97.2678070068359,97.3912734985352,105.080299377441,96.5513916015625,95.3712768554688,96.8533630371094,98.0121994018555,98.3310165405273,98.0356903076172,97.9297866821289
